p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
STXBP2	2.92490936429579e-131	2.69654134493642	0.445	0.029	6.92794032027102e-127	11	STXBP2
PPP1R15A	3.3194504901352e-131	3.34136033970037	0.852	0.185	7.86245043093424e-127	11	PPP1R15A
RYR1	9.37200843422762e-131	1.35388087465551	0.637	0.076	2.21985391773115e-126	11	RYR1
GIMAP5	1.18561163214448e-130	2.99996396744428	0.313	0.01	2.80823971189742e-126	11	GIMAP5
WAS	8.55472283173873e-130	1.45737286510267	0.396	0.021	2.02627164992564e-125	11	WAS
TM6SF1	2.00562122597335e-129	3.66745540500315	0.692	0.104	4.75051443584049e-125	11	TM6SF1
PTGER4	5.20775803206144e-129	2.73297476561606	0.352	0.015	1.23350956747407e-124	11	PTGER4
HLA-DQA2	8.04032106227919e-129	2.54800909740467	0.335	0.013	1.90443044681145e-124	11	HLA-DQA2
CD33	5.29135195378688e-128	2.99832083518178	0.302	0.009	1.25330962377396e-123	11	CD33
PLAU	5.3553102615178e-128	4.41199241726104	0.385	0.02	1.26845878854311e-123	11	PLAU
NAPSB	3.923460174876e-127	3.03784343521987	0.467	0.036	9.2931077702113e-123	11	NAPSB
CCRL2	1.93188569689007e-126	2.90410257291072	0.297	0.009	4.57586446165383e-122	11	CCRL2
IRF5	2.27958069392037e-126	2.73793529335924	0.385	0.02	5.39941483161978e-122	11	IRF5
SMAP2	1.23533275949219e-125	2.42465317113506	0.769	0.129	2.92600917413321e-121	11	SMAP2
HLA-DQB2	1.40365201941374e-125	1.06936299541024	0.33	0.013	3.32469017318339e-121	11	HLA-DQB2
CD302	2.30361999750238e-125	2.7156354679294	0.648	0.086	5.45635432608413e-121	11	CD302
PMAIP1	3.11456568052696e-125	3.93892355375185	0.319	0.012	7.37716027089615e-121	11	PMAIP1
PLXND1	3.56416108598613e-125	1.31074102071406	0.577	0.059	8.44207194826675e-121	11	PLXND1
NCF1	6.29650135871662e-125	3.50119556699101	0.308	0.01	1.49138931182562e-120	11	NCF1
EMB	1.27102475730573e-123	2.55213924398236	0.335	0.014	3.01054924015434e-119	11	EMB
HCST	2.05706801154057e-122	2.52597016434908	0.346	0.015	4.87237129213498e-118	11	HCST
GMFG	2.2911634350951e-122	2.68131712768829	0.302	0.01	5.42684971236626e-118	11	GMFG
BST2	4.02194209983454e-122	2.79592890980171	0.335	0.014	9.5263720576681e-118	11	BST2
NFATC2	4.96157963945061e-121	1.72323309667818	0.423	0.029	1.17519975340027e-116	11	NFATC2
GLDN	1.82304647450962e-120	2.58471903892136	0.687	0.1	4.31806787952349e-116	11	GLDN
FCGBP	3.45002083001831e-120	1.63263536630794	0.374	0.021	8.17171933798137e-116	11	FCGBP
FAM157B	9.02238228388479e-120	2.53941449372418	0.484	0.044	2.13704146776095e-115	11	FAM157B
LILRA2	1.31905961033444e-119	3.02620175386276	0.319	0.013	3.12432459303815e-115	11	LILRA2
NUDT14	1.41749235951619e-119	2.9573715399799	0.308	0.011	3.35747240275005e-115	11	NUDT14
ADAMTSL4	2.0601340444286e-119	1.59578758951959	0.604	0.073	4.87963349763358e-115	11	ADAMTSL4
ELF1	2.43879318628007e-119	3.04610724879212	0.824	0.181	5.77652554102298e-115	11	ELF1
GNA15	3.57932388554762e-117	2.69732039300517	0.286	0.009	8.47798655530808e-113	11	GNA15
NCF2	7.11300024955045e-117	2.53791389260249	0.374	0.022	1.68478523910852e-112	11	NCF2
CORO1A	1.20947715550036e-116	2.90633342702403	0.665	0.101	2.86476759051816e-112	11	CORO1A
SERPINF1	1.74025328833414e-116	2.97213401073935	0.39	0.025	4.12196393874824e-112	11	SERPINF1
ARHGAP27	2.21252780658014e-115	2.5727480188053	0.489	0.045	5.24059336266571e-111	11	ARHGAP27
CASP1	2.32070977931552e-115	3.10214396775106	0.28	0.009	5.49683318328674e-111	11	CASP1
TBC1D1	3.99451313675664e-115	1.81404044948208	0.401	0.027	9.46140381572177e-111	11	TBC1D1
KLF4	5.41593114050825e-115	2.46260057464928	0.423	0.031	1.28281744994078e-110	11	KLF4
GBP2	6.98668492343955e-115	2.7079554530756	0.33	0.015	1.65486619096589e-110	11	GBP2
PDPN	7.3483015894921e-115	3.00386261990501	0.67	0.11	1.7405187144871e-110	11	PDPN
HVCN1	1.45826692853179e-114	2.77228691168242	0.385	0.025	3.45405104692039e-110	11	HVCN1
TGFB1	2.93504635050398e-114	1.12717248020404	0.368	0.021	6.95195078580373e-110	11	TGFB1
IL4R	6.36684679087022e-114	1.55454956279904	0.385	0.025	1.50805133088552e-109	11	IL4R
LEPREL1	8.34636702862606e-114	2.40039044008136	0.368	0.022	1.97692049440037e-109	11	LEPREL1
C10orf11	4.51685851961826e-113	2.47983322374383	0.286	0.01	1.06986310895678e-108	11	C10orf11
NLRP33	4.54455143026319e-113	3.83620950283894	0.885	0.281	1.07642245177214e-108	11	NLRP3
ICOSLG	1.07822920233991e-112	1.89350194993692	0.319	0.014	2.5538936886623e-108	11	ICOSLG
GAS6	1.10193266328097e-112	2.15957999672001	0.56	0.064	2.61003770624732e-108	11	GAS6
HLA-E4	1.40848954207844e-112	3.09233839025163	0.945	0.365	3.33614832936699e-108	11	HLA-E
MYO1E	3.14002954925479e-112	2.12492983072338	0.456	0.038	7.4374739903649e-108	11	MYO1E
CYFIP13	5.66458042196708e-112	2.88155282755167	0.912	0.289	1.34171251874712e-107	11	CYFIP1
TLR5	3.68338647609243e-111	2.76904791748665	0.368	0.023	8.72446920727253e-107	11	TLR5
ELL23	4.14429735248033e-111	3.139854186869	0.835	0.213	9.81618270908492e-107	11	ELL2
AMPD3	5.13135656241576e-111	2.31628996872776	0.352	0.02	1.2154131153738e-106	11	AMPD3
NFKBIZ	1.32048704068887e-110	3.47153373413851	0.582	0.076	3.12770560457566e-106	11	NFKBIZ
FCGRT2	3.9693967982072e-110	2.92138569521168	0.857	0.239	9.40191325623357e-106	11	FCGRT
ADPRH	7.25424954947829e-110	2.35270711215274	0.253	0.007	1.71824154828943e-105	11	ADPRH
CREG1	2.67143461882482e-109	2.63893449311596	0.824	0.19	6.32756003814846e-105	11	CREG1
SIGLEC9	4.08914309401865e-109	2.95749918872784	0.275	0.01	9.68554433249258e-105	11	SIGLEC9
FCGR3B	4.78232641537347e-109	0.45655752001613	0.297	0.012	1.13274183474536e-104	11	FCGR3B
IFITM2	6.4376982550488e-109	2.77137929732866	0.401	0.03	1.52483320869086e-104	11	IFITM2
IL13RA1	2.64686553371389e-108	2.9882086738869	0.786	0.189	6.26936570315472e-104	11	IL13RA1
HK2	4.36677695300899e-108	2.67235420702688	0.736	0.147	1.03431478908971e-103	11	HK2
SELENBP1	6.76196377580476e-108	3.46825640032801	0.264	0.009	1.60163873993712e-103	11	SELENBP1
CDKN1A3	1.41218266764885e-107	2.20364073165698	0.907	0.246	3.34489586659308e-103	11	CDKN1A
TMEM176B	3.36774189967457e-107	2.59923958511558	0.363	0.023	7.97683346356918e-103	11	TMEM176B
SPRY1	1.44631088475944e-106	3.04986668457184	0.538	0.065	3.42573196164121e-102	11	SPRY1
CD99P1	2.19528885632879e-106	2.6025010667138	0.28	0.011	5.19976118510038e-102	11	CD99P1
TLR3	1.94851451055966e-105	2.21539111135624	0.335	0.019	4.61525146971162e-101	11	TLR3
LOC100130476	5.65828535212521e-105	1.75859072389063	0.253	0.008	1.34022146850438e-100	11	LOC100130476
BTK	1.31130442025132e-104	2.98639624799682	0.324	0.018	3.10595564980729e-100	11	BTK
CARD9	8.07541640673317e-104	3.33648817332972	0.374	0.027	1.91274313009882e-99	11	CARD9
FOSB5	1.26738105802259e-103	2.70908291372018	0.912	0.276	3.00191877403231e-99	11	FOSB
SYNDIG1	2.86323163268563e-103	2.48503593263905	0.709	0.131	6.78185044517919e-99	11	SYNDIG1
PLA2G4A	3.14777937325907e-103	2.19556105588051	0.39	0.029	7.45583022350144e-99	11	PLA2G4A
ITPR21	3.15069892889972e-103	1.92547062076977	0.83	0.19	7.46274548299187e-99	11	ITPR2
SAT13	1.88529511754701e-101	3.79169137602173	0.951	0.463	4.46551001542185e-97	11	SAT1
HIST2H2BF	9.87774272792322e-101	2.13471344318973	0.626	0.091	2.33964214253589e-96	11	HIST2H2BF
PION	1.22023745797719e-100	2.33565833049372	0.291	0.014	2.89025444296476e-96	11	PION
IFNGR12	1.24396765104778e-100	3.10193695982861	0.945	0.421	2.94646177827177e-96	11	IFNGR1
GLIPR1	1.42839591711043e-100	2.24606563062808	0.692	0.129	3.38329856926777e-96	11	GLIPR1
FXYD5	1.60286076682059e-100	2.21263903522487	0.429	0.039	3.79653601229125e-96	11	FXYD5
EVI2A	8.13476538820264e-100	2.08130875063445	0.786	0.179	1.92680052984968e-95	11	EVI2A
TMEM119	1.0473691291362e-99	3.50106830474025	0.769	0.193	2.48079851927201e-95	11	TMEM119
PIK3AP1	1.31134987344152e-99	2.24192992637495	0.396	0.033	3.10606331023358e-95	11	PIK3AP1
CEBPA	1.62210228338384e-99	1.61512135728308	0.269	0.011	3.84211146842296e-95	11	CEBPA
OR2B11	1.82066554740498e-99	2.51234665066777	0.253	0.009	4.31242841558344e-95	11	OR2B11
FAM198B	2.73027280223881e-99	2.0850094873596	0.346	0.023	6.46692415938284e-95	11	FAM198B
PLEKHO2	3.03432251131821e-99	2.97864289826945	0.681	0.127	7.18709630030831e-95	11	PLEKHO2
VAV1	9.28142763219599e-99	2.71509148067807	0.275	0.012	2.19839894896194e-94	11	VAV1
VAMP8	3.95616853355442e-98	2.92157732213094	0.352	0.025	9.370580788577e-94	11	VAMP8
TGIF1	6.42500659970225e-98	2.75588580786466	0.434	0.042	1.52182706320547e-93	11	TGIF1
PILRA	7.36204356055826e-98	2.70304777212811	0.709	0.15	1.74377363775383e-93	11	PILRA
NCF1C	8.98987034613756e-98	1.81212366536116	0.297	0.015	2.12934069018614e-93	11	NCF1C
BTBD19	1.01401782326863e-97	1.65384153996217	0.302	0.016	2.40180261619408e-93	11	BTBD19
GBGT1	1.27124480483536e-97	2.95588102049101	0.341	0.023	3.01107044473303e-93	11	GBGT1
ST6GALNAC3	4.12452778379315e-97	2.60806938412308	0.407	0.036	9.76935650869247e-93	11	ST6GALNAC3
KCTD123	6.2986296142594e-97	1.7874384809686	0.907	0.252	1.49189341043348e-92	11	KCTD12
RIN3	9.57724635334017e-97	1.83084572233199	0.648	0.108	2.26846657125215e-92	11	RIN3
SIGLEC82	2.17063956166276e-96	3.62902103896049	0.89	0.351	5.1413768657544e-92	11	SIGLEC8
GPX13	2.26615322097338e-94	3.07598798152791	0.962	0.566	5.36761051919755e-90	11	GPX1
ALPK3	1.49374393003142e-93	1.82626203506909	0.396	0.036	3.53808187267241e-89	11	ALPK3
GAB3	2.62925310246621e-92	1.92215685965268	0.44	0.046	6.22764889850146e-88	11	GAB3
TMBIM1	3.29132460203018e-92	2.19481118469779	0.516	0.068	7.79583145236868e-88	11	TMBIM1
CD682	2.96154516348603e-90	3.17006404563212	0.956	0.553	7.014715874233e-86	11	CD68
KIAA0226L	8.4196260185713e-90	2.62708413620036	0.28	0.015	1.9942726187588e-85	11	KIAA0226L
IL18	1.08325130213031e-89	3.11590077350601	0.626	0.124	2.56578903422586e-85	11	IL18
RNF122	1.54810692685158e-89	2.37159707677351	0.775	0.194	3.66684606694066e-85	11	RNF122
TMEM88	1.05249506705862e-88	1.61206150138969	0.352	0.028	2.49293981583505e-84	11	TMEM88
ATF31	1.44306962744007e-88	2.53825214580329	0.665	0.132	3.41805471955454e-84	11	ATF3
KLF63	1.75275537654191e-88	3.4759603363425	0.912	0.441	4.15157638487717e-84	11	KLF6
MYOF	3.0097926810855e-88	1.59099711976708	0.319	0.022	7.12899494441911e-84	11	MYOF
FAM105A	4.57506569562282e-88	2.42861798302414	0.747	0.193	1.08365006066522e-83	11	FAM105A
WASF2	4.78837383052624e-88	2.36082096438809	0.94	0.42	1.13417422549845e-83	11	WASF2
DAB2	6.26024854221307e-88	2.52479730608074	0.632	0.12	1.48280246970859e-83	11	DAB2
ACSM5	1.15646839050562e-87	2.42362025657671	0.291	0.018	2.73921102975162e-83	11	ACSM5
FTL2	1.40997259533232e-87	2.87067929688734	0.989	0.826	3.33966108930414e-83	11	FTL
NEDD9	2.55606858111137e-87	2.93472905763273	0.709	0.164	6.0543040412204e-83	11	NEDD9
MRC2	1.57474530899628e-86	1.54453820141768	0.505	0.07	3.72994173888859e-82	11	MRC2
SIK1	4.49416685521438e-86	2.30838390055508	0.626	0.117	1.06448836132608e-81	11	SIK1
MYO15B	5.06172315590373e-86	1.32339203898583	0.555	0.088	1.19891974670736e-81	11	MYO15B
MYO7A	1.18439641795648e-84	1.3124365495423	0.319	0.024	2.80536135557172e-80	11	MYO7A
SERPINB93	2.57372468167567e-84	3.8105809989579	0.973	0.723	6.096124281017e-80	11	SERPINB9
CTSB2	5.28532635161352e-84	2.82581774457478	0.989	0.951	1.25188239964318e-79	11	CTSB
MAP2K3	6.29722918944385e-84	2.13085359443929	0.582	0.095	1.49156170581167e-79	11	MAP2K3
P2RX4	1.48491470190023e-83	2.18017500840004	0.56	0.091	3.51716896292088e-79	11	P2RX4
TNFRSF1B4	1.58061958138833e-83	3.64740888770028	0.852	0.363	3.74385554047641e-79	11	TNFRSF1B
ACSL5	1.98031501860641e-83	2.804429820336	0.269	0.016	4.69057415307115e-79	11	ACSL5
PLSCR1	5.08172236976178e-83	2.1406976170412	0.544	0.084	1.20365676050178e-78	11	PLSCR1
CSRNP11	1.42443352691924e-82	2.21631735823911	0.731	0.177	3.37391325186091e-78	11	CSRNP1
TRIM38	1.56000960125601e-82	2.71639254815177	0.648	0.15	3.69503874153498e-78	11	TRIM38
AANAT	1.65201713011061e-82	1.33746407904746	0.258	0.014	3.91296777437999e-78	11	AANAT
NAGA	2.74495840059875e-82	2.17311956220399	0.692	0.157	6.5017084676582e-78	11	NAGA
NAV3	2.79174994385981e-82	1.69265562362263	0.648	0.126	6.61253891702633e-78	11	NAV3
IPCEF12	4.66886166326499e-82	3.12543411057857	0.863	0.349	1.10586657356095e-77	11	IPCEF1
TMSB4X3	4.97890210532562e-82	2.69640492786259	0.973	0.837	1.17930275266743e-77	11	TMSB4X
LRRC8C	7.25175752554799e-82	2.22868003645458	0.434	0.054	1.7176512875013e-77	11	LRRC8C
SIPA1	7.37976328181008e-82	1.77583388219754	0.341	0.03	1.74797073092953e-77	11	SIPA1
GPRIN3	1.36203162087418e-81	1.50086944253624	0.335	0.028	3.22610809720258e-77	11	GPRIN3
NPL	2.439810757683e-81	2.0578974356238	0.643	0.131	5.77893576064796e-77	11	NPL
AXL2	3.02623613956364e-81	2.83672137945662	0.978	0.819	7.16794292017045e-77	11	AXL
PDE3B	5.05140244483443e-81	1.7404912372028	0.522	0.08	1.19647518308348e-76	11	PDE3B
FKBP51	1.25740496943593e-80	3.65639813762966	0.956	0.653	2.97828941060594e-76	11	FKBP5
MAMDC2	3.57983562501284e-80	2.37590910679383	0.335	0.03	8.47919866140542e-76	11	MAMDC2
MITF	8.09456148218677e-80	2.13924301663384	0.363	0.035	1.91727783267076e-75	11	MITF
PPCS	1.88069357764691e-79	2.73739427577255	0.286	0.02	4.45461080801448e-75	11	PPCS
RNASE1	2.00549930658915e-79	1.88388418791603	0.319	0.026	4.75022565758706e-75	11	RNASE1
SLC31A2	2.76201990867919e-79	2.35216724021137	0.511	0.079	6.54212035569753e-75	11	SLC31A2
ARHGAP18	4.03119329424415e-79	1.93629972255879	0.269	0.017	9.5482844367467e-75	11	ARHGAP18
CXCL163	2.43027371934594e-78	2.85571461968571	0.907	0.509	5.75634633164278e-74	11	CXCL16
SOCS6	3.43537156581637e-78	2.74403864876592	0.692	0.175	8.13702109079265e-74	11	SOCS6
HAVCR23	3.6237663464031e-78	3.89872816940636	0.962	0.685	8.58325296809039e-74	11	HAVCR2
CTSS2	9.28408114012036e-78	3.45529419303341	0.945	0.641	2.19902745884891e-73	11	CTSS
CD841	1.93654593175539e-77	2.98302343677142	0.956	0.843	4.58690269395582e-73	11	CD84
NABP1	3.08845784786572e-77	2.55456871735049	0.527	0.092	7.31532125845474e-73	11	NABP1
SORL14	7.53897901188479e-77	1.70353684459801	0.967	0.415	1.78568256875503e-72	11	SORL1
DAGLB1	8.34309445776242e-77	2.29666523889655	0.83	0.28	1.97614535326561e-72	11	DAGLB
SRGAP23	1.1489650512811e-76	2.14113083408835	0.934	0.449	2.72143862046441e-72	11	SRGAP2
HLA-B3	1.60636551110559e-76	2.11834170806453	0.967	0.567	3.80483734960469e-72	11	HLA-B
RASGRP3	1.98677551373855e-76	1.29746760568555	0.286	0.021	4.70587648184113e-72	11	RASGRP3
LILRB1	2.14186024528913e-76	2.77228094657082	0.692	0.187	5.07321017699183e-72	11	LILRB1
KIAA02472	2.6203749822602e-76	2.38077519509073	0.868	0.361	6.20662018298151e-72	11	KIAA0247
IL16	2.69524543473232e-75	1.91173743982118	0.379	0.043	6.38395833670697e-71	11	IL16
RASSF3	4.84774609884591e-75	0.968922184717608	0.302	0.025	1.14823714097264e-70	11	RASSF3
SRGAP2C2	6.36201589461471e-75	2.36832231011813	0.967	0.72	1.50690708479844e-70	11	SRGAP2C
DUSP13	6.47672453285406e-75	3.01913174441137	0.934	0.601	1.53407697285181e-70	11	DUSP1
SYK2	8.88136404935576e-75	2.9126823115597	0.824	0.338	2.10363988873041e-70	11	SYK
SLC7A7	1.18478802052036e-74	2.80475983432036	0.302	0.026	2.80628890540452e-70	11	SLC7A7
IRAK21	5.1650223401642e-74	3.41024555450829	0.835	0.367	1.22338719149129e-69	11	IRAK2
SEPP1	1.4384523109566e-73	0.258141379545018	0.385	0.045	3.4071181437318e-69	11	SEPP1
CLEC7A3	3.06521008124469e-73	3.81312113006482	0.923	0.554	7.26025659843617e-69	11	CLEC7A
ACSL1	5.27471369411105e-73	1.96922402312742	0.648	0.14	1.24936868558714e-68	11	ACSL1
SERPING1	6.07319512361815e-73	2.09444196256216	0.357	0.038	1.4384969969802e-68	11	SERPING1
IFI44L	6.30808006627763e-73	1.77775600076298	0.258	0.018	1.49413184449852e-68	11	IFI44L
LPCAT22	1.58163313572834e-72	3.16903792152047	0.94	0.712	3.74625624528614e-68	11	LPCAT2
FHOD1	2.71761276410918e-72	1.60463424540381	0.423	0.059	6.436937593069e-68	11	FHOD1
OAS1	8.43353714030888e-72	2.4058133608568	0.385	0.047	1.99756760705356e-67	11	OAS1
LOC148696	1.01613073715096e-70	1.68228096630106	0.286	0.024	2.40680726401575e-66	11	LOC148696
BIN11	1.54578323952645e-70	2.80435699097083	0.863	0.413	3.66134218114236e-66	11	BIN1
SFMBT23	1.64328779002128e-70	2.54717220690108	0.912	0.504	3.89229145944441e-66	11	SFMBT2
ITM2B1	1.7817838063263e-70	1.56030343300358	0.995	0.959	4.22033312366447e-66	11	ITM2B
CTBS	1.45838304235384e-69	1.92153303477202	0.297	0.026	3.45432607411931e-65	11	CTBS
EPB41L21	4.54522668066952e-69	1.99292155438547	0.901	0.383	1.07658239158338e-64	11	EPB41L2
RNF149	5.69886349692043e-68	1.9816424518017	0.736	0.213	1.34983280788057e-63	11	RNF149
ABCC4	7.16878413995282e-68	1.87484969783304	0.56	0.112	1.69799821138922e-63	11	ABCC4
JDP2	7.63348652799756e-68	2.06602836688949	0.566	0.119	1.8080676190215e-63	11	JDP2
TP53I11	1.48344206316708e-67	1.80737132959727	0.577	0.116	3.51368087081755e-63	11	TP53I11
GAL3ST41	1.75478594358829e-67	2.45252252465034	0.89	0.411	4.15638598598322e-63	11	GAL3ST4
SKAP2	3.5980877066363e-67	2.82615304107384	0.648	0.187	8.52243054193875e-63	11	SKAP2
ARRB23	3.93396515583476e-67	1.91944845952376	0.819	0.291	9.31798986811022e-63	11	ARRB2
KDM6B1	8.74882504746816e-66	2.14068438044251	0.835	0.373	2.07224670074331e-61	11	KDM6B
SEMA4D	1.14007509023616e-65	2.11950110124425	0.72	0.208	2.70038185873336e-61	11	SEMA4D
FRMD4A1	1.22564070411306e-65	1.96810304552792	0.863	0.374	2.90305257176218e-61	11	FRMD4A
SPHK1	1.69447488159522e-65	2.87791014320189	0.385	0.055	4.01353320454644e-61	11	SPHK1
GNG5	4.16034600610868e-65	2.11352447414433	0.621	0.15	9.85419555006902e-61	11	GNG5
KCNQ3	4.46183540168898e-65	1.30272347434159	0.56	0.117	1.05683033324405e-60	11	KCNQ3
AP1B12	1.55310377147185e-64	1.95044610242865	0.907	0.499	3.67868159310823e-60	11	AP1B1
APOBEC3C	2.36112679748081e-64	2.47150628614255	0.253	0.02	5.59256493251304e-60	11	APOBEC3C
HLA-G	1.72471534461203e-63	0.571520092699587	0.769	0.225	4.08516076524806e-59	11	HLA-G
B2M3	3.56685947431279e-63	1.35573873770417	1	0.964	8.44846335085727e-59	11	B2M
ARRDC2	3.7337373648832e-63	2.60816146934703	0.396	0.058	8.84373032246235e-59	11	ARRDC2
SGK12	4.92664212198641e-63	3.16095156736209	0.89	0.617	1.1669244530137e-58	11	SGK1
RGS19	8.01646335798862e-63	2.05940266250393	0.462	0.081	1.89877951097319e-58	11	RGS19
MGAT11	1.08666916155491e-62	2.21263786118133	0.709	0.222	2.57388457605896e-58	11	MGAT1
TAGAP	1.19661647804549e-62	3.82488103153122	0.374	0.053	2.83430578989854e-58	11	TAGAP
HERPUD14	6.19939611058755e-62	2.6878282794622	0.841	0.419	1.46838896275377e-57	11	HERPUD1
ICAM13	7.17562307173081e-62	3.72487267131393	0.665	0.218	1.69961808077016e-57	11	ICAM1
TMEM1561	7.4305622236046e-62	3.03993472610581	0.725	0.268	1.76000296828299e-57	11	TMEM156
PARP10	3.53516251787254e-61	2.28074133916038	0.324	0.039	8.37338593983289e-57	11	PARP10
VRK2	6.15295613701311e-61	1.68474453197805	0.264	0.024	1.45738919061292e-56	11	VRK2
PER13	7.37824837538355e-61	1.96419482905511	0.929	0.52	1.74761191019335e-56	11	PER1
KLHL63	2.44474692125389e-60	2.9764461354231	0.879	0.511	5.79062755768196e-56	11	KLHL6
RNF135	3.52435744113133e-60	2.60769868612619	0.346	0.047	8.34779303506366e-56	11	RNF135
ZNF812	8.18920753722231e-60	2.94797649328046	0.396	0.063	1.93969569726648e-55	11	ZNF812
SNX9	1.05330640217419e-59	1.29055347406465	0.495	0.093	2.49486154418979e-55	11	SNX9
MFNG	1.06631821413323e-59	2.298063235291	0.264	0.025	2.52568132199596e-55	11	MFNG
ARHGAP24	1.52302160283497e-59	1.68479697074758	0.692	0.2	3.6074289684749e-55	11	ARHGAP24
GNA133	1.92338869830183e-59	2.08696589755751	0.731	0.241	4.55573847079772e-55	11	GNA13
MEF2A2	2.23742674262126e-59	2.00460709808525	0.808	0.33	5.29956898257272e-55	11	MEF2A
HMHA12	2.32827940127515e-59	3.10066414193553	0.912	0.529	5.51476258986032e-55	11	HMHA1
CAPZB2	2.64000736627555e-59	1.91772920196254	0.907	0.531	6.25312144776027e-55	11	CAPZB
KIAA15981	2.70868127050956e-59	1.70727877615793	0.692	0.213	6.41578245732893e-55	11	KIAA1598
REL2	8.99286666536755e-59	2.84435080391222	0.912	0.654	2.13005039835896e-54	11	REL
SLC25A37	1.95903241138152e-58	2.11787106898207	0.621	0.166	4.64016416959826e-54	11	SLC25A37
STARD8	2.2012640068179e-58	1.493569441495	0.346	0.047	5.21391392654887e-54	11	STARD8
FTH12	3.80243110679898e-58	1.68046846324243	1	0.991	9.00643831956407e-54	11	FTH1
ATHL1	5.38608111044616e-58	1.72776318697064	0.269	0.027	1.27574717182028e-53	11	ATHL1
DOK1	2.22085530889453e-57	2.51354318934293	0.379	0.06	5.26031788464757e-53	11	DOK1
HIVEP3	3.32838386395849e-57	1.31255444712798	0.527	0.113	7.88361002017208e-53	11	HIVEP3
MCL12	7.13673683476625e-57	1.93224831059007	0.912	0.529	1.69040748668273e-52	11	MCL1
LOC2844542	9.09564662711382e-57	3.632728774486	0.934	0.77	2.15439486009818e-52	11	LOC284454
SIGLEC102	1.68469500188722e-56	3.0925912567102	0.94	0.698	3.99036858147007e-52	11	SIGLEC10
ZC3H12A	5.13044543966555e-56	2.64445366908948	0.258	0.026	1.21519730683918e-51	11	ZC3H12A
NFKBIA5	5.63162683875774e-56	2.03804477706388	0.962	0.739	1.33390713302816e-51	11	NFKBIA
MPP1	6.05405160588617e-56	1.63968259887062	0.659	0.179	1.4339626633702e-51	11	MPP1
TSC22D22	1.03043301066738e-55	2.3624289261831	0.874	0.413	2.44068362906675e-51	11	TSC22D2
MANBA	1.79086624745561e-55	1.57972045904046	0.687	0.198	4.24184579372335e-51	11	MANBA
SLC15A4	2.17602486982232e-55	1.89177982355076	0.538	0.129	5.15413250666114e-51	11	SLC15A4
NUAK1	3.24810235458087e-55	1.34698168242333	0.297	0.036	7.69345523706024e-51	11	NUAK1
CNPY3	9.21977807067876e-55	1.6544519213861	0.912	0.477	2.18379663382097e-50	11	CNPY3
FRMD4B	1.07047885137736e-54	1.56511612474477	0.379	0.06	2.53553620737241e-50	11	FRMD4B
SHMT1	1.33000969602557e-54	2.33887947156132	0.445	0.09	3.15026096600616e-50	11	SHMT1
CASS4	1.65309581889469e-54	2.29910111020677	0.456	0.095	3.91552275663397e-50	11	CASS4
STOM3	3.38670289940545e-54	2.52000164051447	0.857	0.489	8.02174448753174e-50	11	STOM
IFITM3	3.95970882399927e-54	2.3167576372977	0.335	0.048	9.37896632052468e-50	11	IFITM3
PIEZO1	4.56718765731757e-54	1.99691634018259	0.588	0.164	1.08178406851224e-49	11	PIEZO1
TSPO	6.90890903279966e-54	1.85955670903231	0.473	0.098	1.63644419350893e-49	11	TSPO
IER23	8.30681119243498e-54	1.61312165845278	0.962	0.538	1.96755129904015e-49	11	IER2
SCPEP13	2.14828669065345e-53	1.867482528463	0.676	0.226	5.08843185548176e-49	11	SCPEP1
USP6NL	2.27122088853007e-53	1.90796669204749	0.407	0.073	5.37961379657232e-49	11	USP6NL
GLRX	2.39789543113595e-53	2.0313170589765	0.467	0.098	5.67965511818861e-49	11	GLRX
SRGAP2D2	3.54735570868593e-53	1.08315580398292	0.736	0.229	8.40226673159349e-49	11	SRGAP2D
